# x	spline(x)	splineInt(x)	splineDeriv(x)
0	0	0	0.757905132298927
0.1	0.0766261717549824	0.00381738094566429	0.774618302800721
0.2	0.154923660560144	0.0153809449193358	0.791331473302515
0.3	0.234892466415485	0.0348578236260325	0.808044643804309
0.4	0.316532589321006	0.0624151487707722	0.824757814306103
0.5	0.399844029276706	0.098220052058573	0.841470984807897
0.6	0.484826786282585	0.142439665194453	0.85818415530969
0.7	0.571480860338644	0.195241119883429	0.874897325811484
0.8	0.659806251444882	0.256791547830521	0.891610496313278
0.9	0.7498029596013	0.327258080740745	0.908323666815072
1	0.841470984807896	0.40680785031912	0.925036837316866
1.1	0.925402564586592	0.495294396188061	0.75359475825705
1.2	0.992189936459306	0.591316889639572	0.582152679197234
1.3	1.04183310042604	0.693160909883056	0.410710600137417
1.4	1.07433205648679	0.799112036127914	0.239268521077601
1.5	1.08968680464156	0.907455847583548	0.0678264420177849
1.6	1.08789734489035	1.01647792345936	-0.103615637042031
1.7	1.06896367723315	1.12446384296475	-0.275057716101848
1.8	1.03288580166998	1.22969918530913	-0.446499795161664
1.9	0.97966371820082	1.33046952970188	-0.61794187422148
2	0.909297426825681	1.42506045535242	-0.789383953281295
2.1	0.830571096842707	1.51205034711342	-0.785142646378199
2.2	0.752268897550041	1.59118881241064	-0.780901339475103
2.3	0.674390828947686	1.66251826431311	-0.776660032572007
2.4	0.59693689103564	1.72608111588986	-0.772418725668911
2.5	0.519907083813904	1.78191978020991	-0.768177418765814
2.6	0.443301407282477	1.83007667034231	-0.763936111862718
2.7	0.36711986144136	1.87059419935609	-0.759694804959622
2.8	0.291362446290552	1.90351478032026	-0.755453498056526
2.9	0.216029161830054	1.92888082630387	-0.75121219115343
3	0.141120008059866	1.94673475037595	-0.746970884250334
3.1	0.0649134034436581	1.95706157955431	-0.777161208073826
3.2	-0.0143122335548992	1.95961679665194	-0.807351531897319
3.3	-0.0965569029358058	1.95409849843059	-0.837541855720811
3.4	-0.181820604699062	1.94020478165203	-0.867732179544304
3.5	-0.270103338844667	1.91763374307803	-0.897922503367796
3.6	-0.361405105372621	1.88608347947035	-0.928112827191288
3.7	-0.455725904282924	1.84525208759076	-0.958303151014781
3.8	-0.553065735575577	1.79483766420102	-0.988493474838273
3.9	-0.653424599250579	1.7345383060629	-1.01868379866177
4	-0.75680249530793	1.66405210993816	-1.04887412248525
4.1	-0.853222384125155	1.58340974057599	-0.879523653859245
4.2	-0.932707226079779	1.49397213467522	-0.710173185233236
4.3	-0.995257021171801	1.39743279692212	-0.540822716607228
4.4	-1.04087176940122	1.29548523200295	-0.371472247981219
4.5	-1.06955147076805	1.18982294460396	-0.20212177935521
4.6	-1.08129612527227	1.08213943941142	-0.0327713107292014
4.7	-1.07610573291389	0.974128221111595	0.136579157896807
4.8	-1.0539802936929	0.867482794390735	0.305929626522816
4.9	-1.01491980760932	0.763896663935102	0.475280095148825
5	-0.95892427466314	0.665063334430957	0.644630563774834
5.1	-0.894112436158762	0.572405685854414	0.651606206312712
5.2	-0.828603033400598	0.486264099340999	0.658581848850587
5.3	-0.762396066388646	0.406708331316088	0.665557491388462
5.4	-0.695491535122906	0.333808138205063	0.672533133926337
5.5	-0.627889439603379	0.267633276433301	0.679508776464212
5.6	-0.559589779830064	0.208253502426181	0.686484419002087
5.7	-0.490592555802962	0.155738572609081	0.693460061539963
5.8	-0.420897767522072	0.110158243407381	0.700435704077838
5.9	-0.350505414987394	0.0715822712464602	0.707411346615713
5.99999999999999	-0.27941549819893	0.0400804125516958	0.714386989153588
6.09999999999999	-0.20575664820593	0.0157848027134922	0.758790010706411
6.19999999999999	-0.127657496057648	-0.00092290701764737	0.803193032259236
6.29999999999999	-0.0451180417540834	-0.00959868642619459	0.847596053812061
6.39999999999999	0.0418617147047638	-0.00979850529662127	0.891999075364887
6.49999999999999	0.133281773318893	-0.00107833341339911	0.936402096917712
6.59999999999999	0.229142134088305	0.0170058594390001	0.980805118470537
6.69999999999999	0.329442797013	0.0448981034761045	1.02520814002336
6.79999999999999	0.434183762092977	0.0830424289134426	1.06961116157619
6.89999999999999	0.543365029328237	0.131882865966542	1.11401418312901
6.99999999999999	0.656986598718779	0.191863444850932	1.15841720468184
7.09999999999999	0.764567863619191	0.263078842227293	0.993208093326407
7.19999999999999	0.855628217384059	0.344226320536919	0.827998981970958
7.29999999999999	0.930167660013383	0.433653788666253	0.662789870615509
7.39999999999999	0.988186191507161	0.529709155501743	0.497580759260059
7.49999999999999	1.02968381186539	0.630740329929833	0.33237164790461
7.59999999999999	1.05466052108808	0.735095220836969	0.167162536549161
7.69999999999999	1.06311631917523	0.841121737109597	0.00195342519371189
7.79999999999999	1.05505120612682	0.947167787634162	-0.163255686161737
7.89999999999999	1.03046518194288	1.05158128129711	-0.328464797517186
7.99999999999999	0.989358246623388	1.15271012698489	-0.493673908872635
8.09999999999999	0.939155197211033	1.24914972681869	-0.510387079374448
8.19999999999999	0.887280830748499	1.34048545585875	-0.527100249876241
8.29999999999999	0.833735147235785	1.42655018240005	-0.543813420378035
8.39999999999999	0.778518146672892	1.50717677473757	-0.560526590879829
8.49999999999999	0.72162982905982	1.58219810116629	-0.577239761381623
8.59999999999999	0.663070194396568	1.65144702998119	-0.593952931883417
8.69999999999999	0.602839242683137	1.71475642947726	-0.61066610238521
8.79999999999998	0.540936973919526	1.77195916794948	-0.627379272887004
8.89999999999998	0.477363388105737	1.82288811369283	-0.644092443388798
8.99999999999998	0.412118485241767	1.86737613500229	-0.660805613890592
